ano_eje,mes_eje,nivel_gobierno_nombre,sector_nombre,departamento_ejecutora_nombre,funcion_nombre,fuente_financiamiento_nombre,categoria_gasto_nombre,monto_devengado,tasa_giro
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,9100,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,VIVIENDA Y DESARROLLO URBANO,RECURSOS DETERMINADOS,GASTO CORRIENTE,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1500,108.032
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,23750,96.9978947368421
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,5603.4,93.3335117964093
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,9682.51,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,18955,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS ORDINARIOS,GASTO DE CAPITAL,8591.89,104.347704637746
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,460,147.826086956522
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,145,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,9000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,5325.4,116.712359634957
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,240,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,48306.96,98.1928277001906
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,15699.28,98.3185853109187
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5558.14,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3228.38,118.409233113822
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2728.32,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,7190,102.556050069541
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2540,105.708267716535
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,14583.31,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,14000,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5309.5,108.686882003955
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,8415.2,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,278388,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2700,104.052592592593
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5300,101.418679245283
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,1958.7,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,1514.19,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,MINERIA,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,28000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,368098.68,105.472095145791
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,13745.25,99.3288590604027
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,585224.5,111.685428412515
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,19036.72,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,3900,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,5644.62,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,19575.49,97.8997716021413
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1059.59,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,371.9,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,3433.22,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,647.95,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2520.4,95.2813045548326
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,100.44,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2920,105.642808219178
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,625.74,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3676.38,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,75761.53,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,555.24,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1097.52,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2764.5,107.604991861096
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,54019.22,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1328,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,85354.75,99.8297575706097
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,AMBIENTE,RECURSOS ORDINARIOS,GASTO DE CAPITAL,500,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,AMBIENTE,RECURSOS ORDINARIOS,GASTO DE CAPITAL,15927.11,63.5059342215882
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,7409,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SANEAMIENTO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,144,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,24352.5,74.2591109742326
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS DETERMINADOS,GASTO CORRIENTE,5474,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS DETERMINADOS,GASTO CORRIENTE,12598.4,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,954.3,70.6381640993399
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,2759.8,77.8969490542793
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,834.6,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,230909.59,93.8904399769624
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,38704.3,77.2464558201544
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1602.95,105.488630337815
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,19925.76,102.651693084731
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2100,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,AMBIENTE,RECURSOS ORDINARIOS,GASTO CORRIENTE,320,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,164127.5,100.909603814108
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3820.25,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,COMERCIO,RECURSOS ORDINARIOS,GASTO CORRIENTE,625.74,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,7628.43,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1299,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2650,103.281132075472
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,26650,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,20012.08,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,22500,100.956933333333
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,27630,101.799022801303
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,19959,86.2718573074803
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5033.87,99.8164434123249
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,436.98,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,3728.1,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,24715.38,105.454053306079
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,PESCA,RECURSOS ORDINARIOS,GASTO CORRIENTE,693.34,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,990,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,10619,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,COMERCIO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,12119.6,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,32281,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,ORDEN PUBLICO Y SEGURIDAD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,78667.04,26.6292210816627
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,2465.49,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SANEAMIENTO,RECURSOS ORDINARIOS,GASTO DE CAPITAL,82446.71,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,154448.91,97.9281498328476
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,14120.58,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,5603.4,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,7015.03,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1800,117.227777777778
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,4236.8,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6382.8,100.039324434418
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,387.87,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1902.7,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,632,103.89082278481
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,4706.38,99.1925853840957
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,8356.01,92.0265772779113
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,416.9,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,371.7,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5719,98.8083581045638
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2571.05,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,442.95,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,24130,104.320638209697
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,3300,54.5454545454545
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,7900,81.0126582278481
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,15,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,92,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,44413,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,145,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,624,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,18981.71,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3149.2,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,269743.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,840,100.214285714286
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,14459,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1264.19,120.323685521955
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,7600,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,4114.19,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,44086.7,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,600,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1673.49,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,57900,99.3091537132988
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,3800,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,21620,103.776040703053
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,10861.34,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6624,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,12200,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,745.21,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6570,106.893607305936
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,316,103.560126582278
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3684.71,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,651754.84,104.139510494468
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1280.44,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,67916,106.094528535249
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1460.06,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,48933,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,PROTECCION SOCIAL,RECURSOS ORDINARIOS,GASTO CORRIENTE,11465,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1474.79,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,EDUCACION,RECURSOS DETERMINADOS,GASTO CORRIENTE,34982.5,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,58931.1,0.814510504640165
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,VIVIENDA Y DESARROLLO URBANO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,22540,71.1623779946761
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2022.71,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3639.11,92.2126563912605
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1225,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1460342.07,99.4117754890127
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6490.68,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1483.16,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,53458.95,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2873,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,1440,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AREQUIPA,VIVIENDA Y DESARROLLO URBANO,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,3484,100
